Bureau of Justice Statistics - Data Online
http://www.ojp.usdoj.gov/bjs

Reported crime in Alabama

Year,Population,Index offenses total,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Index offense rate,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1975,   2224000,     185515,      12184,         191,         789,       3780,       7424,     173331,      56265,     105588,      11478,       8341.5,         547.8,           8.6,          35.5,         170.0,         333.8,       7793.7,       2529.9,       4747.7,         516.1
1976,   2270000,     179021,      10335,         177,         674,       2949,       6535,     168686,      53722,     105389,       9575,       7886.4,         455.3,           7.8,          29.7,         129.9,         287.9,       7431.1,       2366.6,       4642.7,         421.8
1977,   2296000,     177875,      11347,         217,         786,       3173,       7171,     166528,      53866,     102571,      10091,       7747.2,         494.2,           9.5,          34.2,         138.2,         312.3,       7253.0,       2346.1,       4467.4,         439.5
1978,   2354000,     178994,      12996,         221,       1040,       3835,       7900,     165998,      49023,     106042,      10933,       7603.8,         552.1,           9.4,          44.2,         162.9,         335.6,       7051.7,       2082.5,       4504.8,         464.4
1979,   2450000,     192505,      14528,         219,       1120,       4305,       8884,     177977,      48916,     116976,      12085,       7857.3,         593.0,           8.9,          45.7,         175.7,         362.6,       7264.4,       1996.6,       4774.5,         493.3
1980,   2715357,     221866,      17673,         279,       1227,       5258,      10909,     204193,      58527,     132814,      12852,       8170.8,         650.9,          10.3,          45.2,         193.6,         401.8,       7519.9,       2155.4,       4891.2,         473.3
1981,   2793000,     212657,      16082,         227,       1064,       4961,       9830,     196575,      57655,     127469,      11451,       7613.9,         575.8,           8.1,          38.1,         177.6,         352.0,       7038.1,       2064.3,       4563.9,         410.0
1982,   2860000,     203946,      14785,         236,       1100,       4537,       8912,     189161,      53861,     124723,      10577,       7131.0,         517.0,           8.3,          38.5,         158.6,         311.6,       6614.0,       1883.3,       4360.9,         369.8
1983,   2963000,     189382,      14642,         213,       1241,       3923,       9265,     174740,      49440,     114721,      10579,       6391.6,         494.2,           7.2,          41.9,         132.4,         312.7,       5897.4,       1668.6,       3871.8,         357.0
1984,   3053000,     198426,      15756,         238,       1316,       4003,      10199,     182670,      52327,     118604,      11739,       6499.4,         516.1,           7.8,          43.1,         131.1,         334.1,       5983.3,       1714.0,       3884.8,         384.5
1985,   3187000,     226793,      19202,         254,       1458,       4670,      12820,     207591,      59585,     135720,      12286,       7116.2,         602.5,           8.0,          45.7,         146.5,         402.3,       6513.7,       1869.6,       4258.6,         385.5
1986,   3317000,     242850,      21835,         307,       1425,       5614,      14489,     221015,      63278,     143845,      13892,       7321.4,         658.3,           9.3,          43.0,         169.2,         436.8,       6663.1,       1907.7,       4336.6,         418.8
1987,   3386000,     243405,      20742,         253,       1396,       4687,      14406,     222663,      55059,     153296,      14308,       7188.6,         612.6,           7.5,          41.2,         138.4,         425.5,       6576.0,       1626.1,       4527.3,         422.6
1988,   3466000,     258955,      21147,         294,       1345,       4750,      14758,     237808,      54773,     167121,      15914,       7471.3,         610.1,           8.5,          38.8,         137.0,         425.8,       6861.2,       1580.3,       4821.7,         459.1
1989,   3556000,     286604,      21320,         237,       1286,       4944,      14853,     265284,      59284,     181574,      24426,       8059.7,         599.6,           6.7,          36.2,         139.0,         417.7,       7460.2,       1667.2,       5106.1,         686.9
1990,   3665228,     289140,      23911,         284,       1500,       5897,      16230,     265229,      61206,     172375,      31648,       7888.7,         652.4,           7.7,          40.9,         160.9,         442.8,       7236.4,       1669.9,       4703.0,         863.5
1991,   3750000,     277711,      25152,         291,       1590,       6215,      17056,     252559,      60281,     159987,      32291,       7405.6,         670.7,           7.8,          42.4,         165.7,         454.8,       6734.9,       1607.5,       4266.3,         861.1
1992,   3832000,     269335,      25706,         312,       1647,       5867,      17880,     243629,      54095,     158053,      31481,       7028.6,         670.8,           8.1,          43.0,         153.1,         466.6,       6357.8,       1411.7,       4124.6,         821.5
1993,   3936000,     292513,      28142,         339,       1488,       6412,      19903,     264371,      57684,     172689,      33998,       7431.7,         715.0,           8.6,          37.8,         162.9,         505.7,       6716.7,       1465.5,       4387.4,         863.8
1994,   4075000,     322926,      28653,         426,       1465,       6601,      20161,     294273,      60157,     190649,      43467,       7924.6,         703.1,          10.5,          36.0,         162.0,         494.7,       7221.4,       1476.2,       4678.5,       1066.7
1995,   4218000,     346450,      30095,         439,       1418,       7329,      20909,     316355,      59762,     207763,      48830,       8213.6,         713.5,          10.4,          33.6,         173.8,         495.7,       7500.1,       1416.8,       4925.6,       1157.7
1996,   4428000,     312927,      27963,         377,       1381,       7429,      18776,     284964,      55630,     188300,      41034,       7067.0,         631.5,           8.5,          31.2,         167.8,         424.0,       6435.5,       1256.3,       4252.5,         926.7
1997,   4555000,     327734,      28411,         375,       1492,       7547,      18997,     299323,      60077,     195045,      44201,       7195.0,         623.7,           8.2,          32.8,         165.7,         417.1,       6571.3,       1318.9,       4282.0,         970.4
1998,   4669000,     306985,      26984,         376,       1451,       7715,      17442,     280001,      56473,     183137,      40391,       6575.0,         577.9,           8.1,          31.1,         165.2,         373.6,       5997.0,       1209.5,       3922.4,         865.1
1999,   4778000,     281735,      26334,         384,       1383,       7288,      17279,     255401,      49423,     167731,      38247,       5896.5,         551.2,           8.0,          28.9,         152.5,         361.6,       5345.4,       1034.4,       3510.5,         800.5
2000,   5130632,     299092,      27281,         359,       1577,       7504,      17841,     271811,      51902,     176705,      43204,       5829.5,         531.7,           7.0,          30.7,         146.3,         347.7,       5297.8,       1011.6,       3444.1,         842.1
2001,   5307331,     322549,      28675,         400,       1518,       8868,      17889,     293874,      54821,     186850,      52203,       6077.4,         540.3,           7.5,          28.6,         167.1,         337.1,       5537.1,       1032.9,       3520.6,         983.6
2002,   5456453,     348467,      30171,         387,       1608,       8000,      20176,     318296,      59087,     201541,      57668,       6386.3,         552.9,           7.1,          29.5,         146.6,         369.8,       5833.4,       1082.9,       3693.6,       1056.9

Reported crime in Arkansas

Year,Population,Index offenses total,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Index offense rate,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1960,   1786272,      18472,       1924,         152,         159,         443,       1170,      16548,       5399,      10250,         899,       1034.1,         107.7,           8.5,           8.9,          24.8,          65.5,         926.4,         302.2,         573.8,          50.3
1961,   1797000,      18645,       1809,         163,         130,         446,       1070,      16836,       5536,      10211,       1089,       1037.6,         100.7,           9.1,           7.2,          24.8,          59.5,         936.9,         308.1,         568.2,          60.6
1962,   1823000,      19866,       1667,         144,         124,         400,         999,      18199,       5683,      11169,       1347,       1089.7,          91.4,           7.9,           6.8,          21.9,          54.8,         998.3,         311.7,         612.7,          73.9
1963,   1858000,      21940,       1991,         137,         113,         466,       1275,      19949,       6087,      12315,       1547,       1180.8,         107.2,           7.4,           6.1,          25.1,          68.6,       1073.7,         327.6,         662.8,          83.3
1964,   1933000,      26274,       2641,         147,         157,         565,       1772,      23633,       7135,      14622,       1876,       1359.2,         136.6,           7.6,           8.1,          29.2,          91.7,       1222.6,         369.1,         756.4,          97.1
1965,   1960000,      24975,       2662,         115,         203,         465,       1879,      22313,       6344,      14254,       1715,       1274.2,         135.8,           5.9,          10.4,          23.7,          95.9,       1138.4,         323.7,         727.2,          87.5
1966,   1955000,      27035,       3185,         139,         192,         574,       2280,      23850,       7044,      15140,       1666,       1382.9,         162.9,           7.1,           9.8,          29.4,         116.6,       1219.9,         360.3,         774.4,          85.2
1967,   1968000,      32048,       4320,         173,         279,         693,       3175,      27728,       8735,      17301,       1692,       1628.5,         219.5,           8.8,          14.2,          35.2,         161.3,       1408.9,         443.9,         879.1,          86.0
1968,   2012000,      39406,       4360,         163,         349,         796,       3052,      35046,      11463,      21506,       2077,       1958.5,         216.7,           8.1,          17.3,          39.6,         151.7,       1741.8,         569.7,       1068.9,         103.2
1969,   1995000,      43661,       4390,         197,         347,         885,       2961,      39271,      12989,      24069,       2213,       2188.5,         220.1,           9.9,          17.4,          44.4,         148.4,       1968.5,         651.1,       1206.5,         110.9
1970,   1923295,      46566,       4276,         195,         328,         877,       2876,      42290,      14606,      25388,       2296,       2421.2,         222.3,          10.1,          17.1,          45.6,         149.5,       2198.8,         759.4,       1320.0,         119.4
1971,   1944000,      45261,       4680,         204,         332,         947,       3197,      40581,      14014,      24173,       2394,       2328.2,         240.7,          10.5,          17.1,          48.7,         164.5,       2087.5,         720.9,       1243.5,         123.1
1972,   1978000,      46530,       4840,         206,         342,       1084,       3208,      41690,      14541,      24891,       2258,       2352.4,         244.7,          10.4,          17.3,          54.8,         162.2,       2107.7,         735.1,       1258.4,         114.2
1973,   2037000,      56149,       5905,         180,         398,       1456,       3871,      50244,      18088,      29204,       2952,       2756.5,         289.9,           8.8,          19.5,          71.5,         190.0,       2466.6,         888.0,       1433.7,         144.9
1974,   2062000,      68060,       6521,         231,         492,       1664,       4134,      61539,      22170,      35989,       3380,       3300.7,         316.2,          11.2,          23.9,          80.7,         200.5,       2984.4,       1075.2,       1745.3,         163.9
1975,   2116000,      74909,       7369,         213,         547,       1854,       4755,      67540,      22791,      41199,       3550,       3540.1,         348.3,          10.1,          25.9,          87.6,         224.7,       3191.9,       1077.1,       1947.0,         167.8
1976,   2109000,      71847,       6410,         213,         510,       1618,       4069,      65437,      19771,      42474,       3192,       3406.7,         303.9,          10.1,          24.2,          76.7,         192.9,       3102.8,         937.5,       2013.9,         151.4
1977,   2144000,      71633,       6924,         188,         592,       1784,       4360,      64709,      20852,      39924,       3933,       3341.1,         322.9,           8.8,          27.6,          83.2,         203.4,       3018.1,         972.6,       1862.1,         183.4
1978,   2186000,      75673,       7522,         199,         505,       1748,       5070,      68151,      21140,      42647,       4364,       3461.7,         344.1,           9.1,          23.1,          80.0,         231.9,       3117.6,         967.1,       1950.9,         199.6
1979,   2180000,      78933,       7984,         198,         595,       1626,       5565,      70949,      21457,      45267,       4225,       3620.8,         366.2,           9.1,          27.3,          74.6,         255.3,       3254.5,         984.3,       2076.5,         193.8
1980,   2284037,      87046,       7656,         210,         609,       1848,       4989,      79390,      25559,      49558,       4273,       3811.1,         335.2,           9.2,          26.7,          80.9,         218.4,       3475.9,       1119.0,       2169.8,         187.1
1981,   2294000,      87091,       7119,         209,         577,       1776,       4557,      79972,      24732,      50959,       4281,       3796.5,         310.3,           9.1,          25.2,          77.4,         198.6,       3486.1,       1078.1,       2221.4,         186.6
1982,   2291000,      88697,       7438,         187,         622,       1805,       4824,      81259,      24547,      52450,       4262,       3871.5,         324.7,           8.2,          27.1,          78.8,         210.6,       3546.9,       1071.5,       2289.4,         186.0
1983,   2328000,      81493,       6930,         178,         586,       1614,       4552,      74563,      22380,      48140,       4043,       3500.6,         297.7,           7.6,          25.2,          69.3,         195.5,       3202.9,         961.3,       2067.9,         173.7
1984,   2349000,      79103,       7549,         176,         697,       1587,       5089,      71554,      20810,      46807,       3937,       3367.5,         321.4,           7.5,          29.7,          67.6,         216.6,       3046.1,         885.9,       1992.6,         167.6
